,station,lon,lat
2434,81R,-98.717,31.2352
2435,SEQ,-97.9083,29.5658
2436,GNC,-102.6527,32.6753
2437,SHP,-98.4833,33.9667
2438,F39,-96.6667,33.7167
2439,GYI,-96.6737,33.7141
2440,T69,-97.5425,28.0386
2441,SNK,-100.9505,32.6934
2442,SOA,-100.6486,30.5857
2443,SPL,-97.1572,26.0706
2444,E42,-101.1945,36.221
2445,SEP,-98.1777,32.2153
2446,SLR,-95.62,33.16
2447,SWW,-100.4666,32.4674
2448,T74,-97.4432,30.5726
2449,TPL,-97.4078,31.1525
2450,TRL,-96.27,32.71
2451,TYR,-95.4024,32.3541
2452,UVA,-99.7436,29.2113
2453,VHN,-104.7838,31.0578
2454,F05,-99.2838,34.2257
2455,VCT,-96.9303,28.8614
2456,CNW,-97.0741,31.6378
2457,ACT,-97.2283,31.618
2458,TXW,-97.9731,26.1775
2459,T65,-97.9731,26.1776
2460,CRH,-93.3016,28.9086
2461,ARM,-96.1544,29.2543
2462,SPS,-98.4928,33.9786
2463,INK,-103.2,31.78
2464,APY,-99.2489,26.9688
2465,VKY,-88.441,29.248
2466,U52,-112.6753,38.2307
2467,BDG,-109.4831,37.5828
2468,4BL,-109.4667,37.6167
2469,BMC,-112.0622,41.5524
2470,BCE,-112.1456,37.7064
2471,CDC,-113.1,37.7
2472,DTA,-112.5077,39.3806
2473,U24,-112.5861,39.3375
2474,U69,-110.381,40.1919
2475,DPG,-112.935,40.1974
2476,U16,-113.0667,41.05
2477,QCA,-113.3497,40.1664
2478,U28,-110.1667,39.0
2479,HVE,-110.704,38.418
2480,4HV,-110.715,38.371
2481,36U,-111.4288,40.4818
2482,HCR,-111.43,40.47
2483,HIF,-111.973,41.1239
2484,KNB,-112.5312,37.0111
2485,LGU,-111.8516,41.7913
2486,40U,-109.6785,40.9861
2487,41U,-111.6126,39.3314
2488,MLF,-113.0125,38.4266
2489,CNY,-109.7548,38.755
2490,OGD,-112.0129,41.1957
2491,U55,-112.3911,37.8511
2492,PUC,-110.7547,39.6092
2493,PVU,-111.7234,40.2192
2494,74V,-110.0513,40.2783
2495,SLC,-111.97,40.78
2496,U42,-111.9902,40.6196
2497,SPK,-111.6677,40.145
2498,SGU,-113.5103,37.0364
2499,DXZ,-113.5103,37.0364
2500,TVY,-112.3508,40.6126
2501,T62,-112.3,40.3167
2502,VEL,-109.5099,40.4409
2503,ENV,-114.0309,40.7187
2504,VJI,-82.0333,36.6871
2505,BKT,-77.9575,37.0742
2506,VBW,-78.9603,38.3667
2507,0V4,-79.0164,37.1417
2508,7W4,-77.7459,37.9658
2509,CHO,-78.4529,38.1386
2510,CXE,-78.5016,36.7883
2511,CPK,-76.3207,36.6656
2512,FCI,-77.5248,37.4064
2513,W63,-78.5601,36.5958
2514,W81,-78.0983,37.181
2515,CJR,-77.8589,38.5267
2516,DAN,-79.3361,36.5729
2517,PSK,-80.6785,37.1374
2518,EMV,-77.4828,36.6869
2519,FVX,-78.4378,37.3575
2520,NFE,-76.1356,36.695
2521,DAA,-77.181,38.715
2522,FAF,-76.6088,37.1325
2523,FKN,-76.9038,36.6981
2524,FRR,-78.2535,38.9175
2525,GVE,-78.1658,38.156
2526,HLX,-80.8236,36.7661
2527,HSP,-79.8339,37.9514
2528,0VG,-83.2178,36.6541
2529,W31,-78.185,36.9601
2530,LFI,-76.3605,37.0828
2531,LVL,-77.7943,36.7728
2532,JYO,-77.5575,39.078
2533,LKU,-77.97,38.01
2534,W45,-78.5006,38.6671
2535,LUA,-78.5006,38.6671
2536,LYH,-79.2067,37.3208
2537,HEF,-77.5154,38.7214
2538,MKJ,-81.3499,36.8949
2539,MTV,-80.0133,36.6272
2540,MFV,-75.7611,37.6469
2541,8W2,-78.7081,38.6557
2542,PHF,-76.493,37.1319
2543,PVG,-76.4488,36.7801
2544,ORF,-76.1922,36.9033
2545,NGU,-76.2893,36.9375
2546,NTU,-76.0335,36.8207
2547,OMH,-78.0456,38.2472
2548,PTB,-77.5074,37.1838
2549,NYG,-77.3053,38.5017
2550,W96,-77.1255,37.5032
2551,JFZ,-81.7983,37.0638
2552,6V3,-81.7981,37.0636
2553,OFP,-77.4366,37.7089
2554,RIC,-77.3234,37.5115
2555,ROA,-79.9737,37.3172
2556,W75,-76.4467,37.6024
2557,EZF,-77.4494,38.2662
2558,W78,-78.848,36.71
2559,AVC,-78.0545,36.6883
2560,RMN,-77.4555,38.3981
2561,SHD,-78.8964,38.2638
2562,SFQ,-76.6019,36.6824
2563,TGI,-75.9978,37.8251
2564,XSA,-76.8941,37.8596
2565,BCB,-80.4078,37.2076
2566,AKQ,-77.0072,36.9839
2567,WAL,-75.4631,37.9406
2568,HWY,-77.7106,38.5863
2569,IAD,-77.4473,38.9348
2570,DCA,-77.0346,38.8472
2571,W13,-78.9444,38.0769
2572,FYJ,-76.7647,37.5211
2573,JGG,-76.7161,37.2392
2574,OKV,-78.1444,39.1435
2575,LNP,-82.53,36.9875
2576,MPV,-72.5623,44.2035
2577,DDH,-73.2486,42.8935
2578,BTV,-73.15,44.47
2579,FSO,-73.0975,44.9403
2580,CDA,-72.018,44.5691
2581,6B0,-73.0955,43.9855
2582,MVL,-72.614,44.5346
2583,EFK,-72.2292,44.8888
2584,RUT,-72.95,43.53
2585,VSF,-72.5173,43.3436
2586,1V4,-72.02,44.42
2587,AWO,-122.159,48.1608
2588,BLI,-122.5375,48.7927
2589,PWT,-122.7648,47.4902
2590,BVS,-122.42,48.47
2591,CLS,-122.9827,46.677
2592,63S,-117.8835,48.5442
2593,CQV,-117.8833,48.55
2594,DEW,-117.4211,47.9689
2595,ORS,-122.91,48.71
2596,ELN,-120.5307,47.033
2597,EPH,-119.5147,47.3081
2598,PAE,-122.2816,47.907
2599,SKA,-117.6558,47.6151
2600,GRF,-122.58,47.08
2601,FHR,-123.0244,48.522
2602,HMS,-119.6,46.5667
2603,HQM,-123.9366,46.9712
2604,KLS,-122.9,46.12
2605,TCM,-122.4765,47.1377
2606,MWH,-119.3191,47.2086
2607,OKH,-122.6737,48.2515
2608,OLM,-122.9033,46.9733
2609,OMK,-119.5181,48.4644
2610,PSC,-119.119,46.2647
2611,VUO,-122.6565,45.6204
2612,NOW,-123.414,48.1413
2613,CLM,-123.5,48.12
2614,0S9,-122.8106,48.0538
2615,PUW,-117.1096,46.7439
2616,PLU,-122.2872,47.1039
2617,UIL,-124.5626,47.9366
2618,RNT,-122.2158,47.4931
2619,RLD,-119.3012,46.3015
2620,BFI,-122.3,47.53
2621,SEA,-122.3144,47.4447
2622,SHN,-123.1476,47.2336
2623,SFF,-117.3226,47.6828
2624,GEG,-117.528,47.6216
2625,SMP,-121.3372,47.2767
2626,1S5,-119.9704,46.3271
2627,TIW,-122.5761,47.2675
2628,DLS,-121.1673,45.6186
2629,TDO,-122.8065,46.4772
2630,1YT,-120.45,46.66
2631,ALW,-118.289,46.0948
2632,EAT,-120.207,47.399
2633,NUW,-122.656,48.3518
2634,S52,-120.1459,48.4249
2635,YKM,-120.5441,46.5682
2636,1QW,-120.1667,46.8
2637,AIG,-89.1107,45.1542
2638,ATW,-88.5191,44.2581
2639,ASX,-90.9189,46.5487
2640,GRB,-88.1367,44.4794
2641,BCK,-90.8553,44.2507
2642,OVS,-90.6775,43.1561
2643,BUU,-88.3046,42.6907
2644,Y23,-91.6381,45.3106
2645,CLI,-88.7314,44.6139
2646,UBE,-91.9811,45.506
2647,DLL,-89.771,43.522
2648,EGV,-89.2683,45.9323
2649,57C,-88.3726,42.7972
2650,EAU,-91.4843,44.8658
2651,3D2,-87.1881,45.1357
2652,FLD,-88.4884,43.7712
2653,HYR,-91.4442,46.0253
2654,JVL,-89.0416,42.6202
2655,UNU,-88.7038,43.4265
2656,ENW,-87.9381,42.595
2657,LSE,-91.25,43.88
2658,RCX,-91.0005,45.4968
2659,LNL,-89.2121,46.154
2660,4R5,-90.7587,46.7887
2661,82C,-90.1377,43.8387
2662,LNR,-90.1798,43.2119
2663,MSN,-89.3453,43.1406
2664,MTW,-87.6806,44.1288
2665,D25,-89.8822,46.1202
2666,MFI,-90.1893,44.6369
2667,MDZ,-90.3033,45.1008
2668,LUM,-91.8678,44.8923
2669,RRL,-89.7129,45.1989
2670,C29,-89.5315,43.1143
2671,MKE,-87.8967,42.9472
2672,MWC,-88.0344,43.1104
2673,MRJ,-90.2362,42.8868
2674,ARV,-89.7309,45.9279
2675,EFT,-89.5904,42.6149
2676,CWA,-89.6668,44.7776
2677,RNH,-92.5381,45.1483
2678,OCQ,-87.9096,44.8742
2679,OEO,-92.69,45.3086
2680,OSH,-88.557,43.9844
2681,PBH,-90.4025,45.7089
2682,PVB,-90.4444,42.6894
2683,PDC,-91.1237,43.0193
2684,RAC,-87.8136,42.7611
2685,C35,-89.9832,43.5259
2686,RHI,-89.4675,45.6312
2687,RPD,-91.7733,45.4201
2688,EZS,-88.56,44.7873
2689,SBM,-87.8517,43.7698
2690,RZN,-92.3725,45.8227
2691,OLG,-91.8164,46.3148
2692,CMY,-90.7379,43.9584
2693,STE,-89.5303,44.5451
2694,SUE,-87.4216,44.8437
2695,SUW,-92.0947,46.6897
2696,TKV,-89.8057,45.469
2697,Y51,-90.8965,43.5794
2698,VOK,-90.2532,43.9392
2699,2P2,-86.924,45.3883
2700,RYV,-88.7232,43.1696
2701,UES,-88.2371,43.041
2702,PCZ,-89.0198,44.3333
2703,AUW,-89.6266,44.9262
2704,Y50,-89.3045,44.0416
2705,ETB,-88.1279,43.4222
2706,ISW,-89.8369,44.3592
2707,BKW,-81.1242,37.7873
2708,BLF,-81.2077,37.2958
2709,W22,-80.2737,39.0005
2710,CRW,-81.59,38.3794
2711,CKB,-80.2281,39.2966
2712,EKN,-79.8528,38.8853
2713,W99,-79.1459,38.9949
2714,HTS,-82.555,38.365
2715,LWB,-80.3995,37.8583
2716,6L4,-81.9159,37.8557
2717,MRB,-77.9847,39.4019
2718,MGW,-79.9163,39.6429
2719,PKB,-81.4392,39.3451
2720,I16,-81.56,37.6
2721,3I2,-82.0986,38.9146
2722,48I,-80.6518,38.687
2723,HLG,-80.6463,40.175
2724,TMH,-106.3333,43.1167
2725,AFO,-110.9422,42.7112
2726,46U,-111.0424,43.1846
2727,ARL,-106.21,41.71
2728,BVR,-108.2833,42.5833
2729,BFU,-105.45,43.9333
2730,BPI,-110.1112,42.5851
2731,BIT,-108.5833,41.65
2732,BRX,-104.95,41.9333
2733,TBX,-108.2384,43.4646
2734,BYG,-106.72,44.38
2735,CPR,-106.4644,42.908
2736,CMS,-109.4667,41.5333
2737,FEW,-104.8672,41.1333
2738,CYS,-104.8105,41.1556
2739,CHJ,-109.37,44.75
2740,COD,-109.0238,44.5202
2741,CTD,-107.7833,41.7167
2742,U68,-108.4455,44.9117
2743,DHS,-106.1,44.2167
2744,DRC,-105.8667,42.8333
2745,DWX,-107.4925,41.0374
2746,DGW,-105.3858,42.7972
2747,DUB,-109.6903,43.5484
2748,EHY,-106.4594,41.7253
2749,EVW,-111.0306,41.2731
2750,FIR,-110.7667,41.3
2751,FBR,-110.4059,41.3941
2752,GCC,-105.5394,44.3489
2753,GEY,-108.0828,44.5168
2754,GUR,-104.7283,42.2597
2755,GUN,-104.34,41.43
2756,HLD,-107.3167,43.1
2757,W43,-104.5678,44.6629
2758,IDV,-106.65,43.9333
2759,IKA,-104.6333,44.3
2760,JAC,-110.737,43.6128
2761,EMM,-110.557,41.8241
2762,LND,-108.7298,42.8152
2763,LAR,-105.675,41.3121
2764,AJL,-110.031,43.674
2765,LSK,-104.4046,42.7538
2766,ECS,-104.3179,43.8854
2767,PAT,-106.85,42.5667
2768,82V,-104.1302,41.1533
2769,PNA,-109.8071,42.7955
2770,PIN,-106.8167,44.5667
2771,POY,-108.7934,44.8672
2772,PUM,-105.4667,41.05
2773,RWL,-107.1999,41.8056
2774,RIM,-110.32,43.1
2775,RIW,-108.4598,43.0642
2776,RKS,-109.0652,41.5942
2777,SGE,-110.5,41.79
2778,SAA,-106.8275,41.4435
2779,SHR,-106.97,44.77
2780,SHC,-109.96,41.93
2781,SIB,-105.0333,42.45
2782,SKL,-106.56,41.13
2783,FWZ,-108.7772,42.5134
2784,JPD,-107.17,44.15
2785,HSG,-108.3897,43.7136
2786,TOR,-104.1528,42.0647
2787,VDW,-105.4,41.15
2788,EAN,-104.9286,42.0555
2789,WTR,-104.87,41.41
2790,WRL,-107.9508,43.9657
2791,P60,-110.4211,44.5444
