,station,lon,lat
814,SBAX,-46.9604,-19.5632
815,SBAS,-50.4559,-22.6386
816,SBBG,-54.1167,-31.35
817,SBBQ,-43.7667,-21.25
818,SBBW,-52.3889,-15.8613
819,SBBT,-48.5941,-20.5845
820,SBBU,-49.0538,-22.345
821,SBBE,-48.4763,-1.3792
822,SBCF,-43.9356,-19.9345
823,SBBH,-43.95,-19.85
824,SBBC,-70.0333,-4.3833
825,SBBV,-60.6901,2.8463
826,SBBA,-67.32,-8.72
827,SBLP,-43.4081,-13.2621
828,SBBR,-47.9333,-15.8667
829,SBBZ,-41.9629,-22.771
830,SBCB,-42.0743,-22.9217
831,SBKG,-35.8833,-7.2167
832,SBKP,-47.1345,-23.0074
833,SBCG,-54.6725,-20.4687
834,SBCP,-41.3333,-21.75
835,SBUI,-66.9,-4.95
836,SBCV,-39.25,-17.6333
837,SBPR,-43.9908,-19.9092
838,SBCI,-47.4587,-7.3204
839,SBCA,-53.5,-25.0
840,SBCX,-51.2,-29.1667
841,SBCH,-52.6167,-27.1167
842,SBFS,-41.07,-22.0294
843,SBUY,-65.3563,-4.8833
844,SBAA,-49.2833,-8.25
845,SBCR,-57.5,-19.0833
846,SBCM,-49.4247,-28.7258
847,SBCZ,-72.6667,-7.6333
848,SBCY,-56.1,-15.65
849,SBBI,-49.2667,-25.4167
850,SBCT,-49.1758,-25.5285
851,SBFN,-32.4233,-3.8549
852,SBFL,-48.5472,-27.6705
853,SBFZ,-38.5326,-3.7763
854,SBFI,-54.5833,-25.5167
855,SBGA,-48.05,-16.05
856,SBGO,-49.2207,-16.632
857,SBGM,-65.2848,-10.7864
858,SBGU,-51.5202,-25.3875
859,SBGW,-45.2048,-22.7916
860,SBYA,-69.1858,0.6075
861,SBIL,-39.0332,-14.816
862,SBIZ,-47.5,-5.5333
863,SBIP,-42.4876,-19.4707
864,SBCC,-54.9654,-9.3339
865,SBIC,-58.4812,-3.1273
866,SBIH,-56.0007,-4.2423
867,SBIT,-49.2134,-18.4447
868,SBEK,-57.7333,-6.2667
869,SBJE,-40.3581,-2.9067
870,SBJP,-34.8667,-7.1
871,SBJV,-48.7974,-26.2244
872,SBJU,-39.2701,-7.219
873,SBJF,-43.3642,-21.7697
874,SBJD,-46.9436,-23.1817
875,SBLS,-43.8964,-19.6616
876,SBLE,-41.277,-12.4823
877,SBLN,-49.7344,-21.6655
878,SBLO,-51.1333,-23.3333
879,SBME,-41.8122,-22.3764
880,SBMQ,-51.05,0.0333
881,SBMO,-35.7917,-9.5108
882,SBMN,-59.9863,-3.146
883,SBEG,-60.0497,-3.0386
884,SBMY,-61.3,-5.8167
885,SBMA,-49.15,-5.35
886,SBML,-49.9264,-22.1969
887,SBMG,-51.95,-23.4167
888,SBMS,-37.3644,-5.2019
889,SBMK,-43.8667,-16.7167
890,SBSG,-35.3664,-5.7689
891,SBNT,-35.2477,-5.9114
892,SBNF,-48.6514,-26.88
893,SBXV,-52.35,-14.7
894,SBOI,-51.8333,3.8333
895,SBPJ,-48.357,-10.2915
896,SBPG,-48.5167,-25.5167
897,SBCJ,-50.0035,-6.1178
898,SBPB,-41.75,-2.9167
899,SBPF,-52.4,-28.25
900,SBUF,-38.2167,-9.4
901,SBPK,-52.4167,-31.7833
902,SBPL,-40.55,-9.35
903,SBYS,-47.3348,-21.9846
904,SBPC,-46.5679,-21.843
905,SBPP,-55.7,-22.55
906,SBPA,-51.1714,-29.9944
907,SBCO,-51.1439,-29.9455
908,SBMZ,-52.245,-1.7392
909,SBPN,-48.4,-10.7
910,SBPS,-39.0809,-16.4386
911,SBPV,-63.9167,-8.7667
912,SBDN,-51.3833,-22.1167
913,SBRF,-34.85,-8.0667
914,SBRS,-44.4667,-22.4833
915,SBRP,-47.7742,-21.1342
916,SBRB,-67.8,-10.0
917,SBJR,-43.37,-22.9875
918,SBRJ,-43.1631,-22.9105
919,SBSC,-43.7191,-22.9324
920,SBGL,-43.2436,-22.8089
921,SBAF,-43.3847,-22.8751
922,SBRG,-52.0833,-32.0167
923,SBXG,-53.4,-12.0
924,SBSV,-38.331,-12.911
925,SBSY,-50.67,-11.57
926,SBSM,-53.6882,-29.7114
927,SBSN,-54.7167,-2.4333
928,SBNM,-54.1691,-28.2817
929,SBST,-46.2875,-23.9252
930,SBSA,-47.8833,-22.0167
931,SBUA,-67.0833,-0.1333
932,SBSR,-49.4065,-20.8166
933,SBSJ,-45.8615,-23.2292
934,SBSL,-44.2341,-2.5854
935,SBGR,-46.4695,-23.4321
936,SBSP,-46.6554,-23.6267
937,SBMT,-46.6378,-23.5091
938,SBES,-42.0926,-22.8129
939,SBRQ,-47.1167,-23.5167
940,SBTT,-69.6667,-3.6667
941,SBTK,-70.7833,-8.1553
942,SBTA,-45.5667,-23.0167
943,SBTF,-64.7,-3.3667
944,SBTE,-42.8235,-5.0599
945,SBTU,-49.7167,-3.7167
946,SBUR,-47.9667,-19.7833
947,SBUL,-48.2256,-18.8828
948,SBTC,-38.98,-15.35
949,SBUP,-51.5667,-20.8
950,SBUG,-57.0382,-29.7822
951,SBVH,-60.0983,-12.6944
952,SBVT,-40.2864,-20.2581
953,SBQV,-40.8833,-14.95
954,CYXX,-122.3771,49.0274
955,CWZA,-121.7601,49.243
956,CWGB,-124.1597,49.3501
957,CBBC,-128.1567,52.185
958,CYBD,-126.5958,52.3875
959,CYCP,-119.2898,52.129
960,CWWL,-130.6386,53.4929
961,CWPZ,-125.9586,54.3831
962,CYBL,-125.2708,49.9508
963,CWZV,-131.016,51.9358
964,CYCG,-117.6325,49.2964
965,CWME,-127.4713,52.1875
966,CYCQ,-121.6267,55.6872
967,CWCL,-121.5047,51.1447
968,CYIN,-121.6849,51.2645
969,CYQQ,-124.8867,49.7108
970,CYXC,-115.7819,49.6122
971,CWJR,-116.5006,49.0819
972,CWZL,-131.601,53.0303
973,CYDQ,-120.1831,55.7422
974,CYDL,-130.0322,58.4222
975,CWKX,-130.0256,58.4258
976,CWDL,-130.0322,58.4222
977,CWEL,-123.8106,49.2087
978,CWPF,-123.4395,48.4319
979,CWEB,-126.5431,49.3833
980,CYYE,-122.5972,58.8364
981,CYXJ,-120.7371,56.2467
982,CYGE,-116.9822,51.2992
983,CWEK,-130.6978,54.5804
984,CWLP,-127.6322,50.9399
985,CWHL,-130.3608,54.1725
986,CYHE,-121.4936,49.3699
987,CYKA,-120.4419,50.7022
988,CYLW,-119.3748,49.9535
989,CWZO,-123.2369,48.5476
990,CWQS,-132.7723,53.3155
991,CWJU,-133.0583,54.2554
992,CWLC,-130.6087,54.2957
993,CWLY,-121.5818,50.2245
994,CYZY,-123.1322,55.3044
995,CWKH,-123.5297,48.5749
996,CZMT,-132.1253,54.0275
997,CWNP,-117.8128,50.2664
998,CYCD,-123.8741,49.0516
999,CWNM,-117.3053,49.4914
1000,CWYY,-119.441,49.0283
1001,CYPS,-122.7378,50.3025
1002,CYYF,-119.6057,49.4599
1003,CWMM,-122.69,49.2083
1004,CYZT,-127.3661,50.6803
1005,CYPW,-124.5,49.8342
1006,CYXS,-122.6775,53.8842
1007,CYPR,-130.4447,54.2861
1008,CYDC,-120.5167,49.4667
1009,CWPR,-120.5143,49.4684
1010,CYQZ,-122.5103,53.0261
1011,CWQK,-123.5314,48.298
1012,CYRV,-118.1833,50.9667
1013,CWRO,-131.6604,54.1609
1014,CWSL,-119.2906,50.7031
1015,CWVF,-123.3033,49.1059
1016,CYZP,-131.8139,53.2542
1017,CWEZ,-123.0458,48.783
1018,CWSP,-123.921,48.3767
1019,CWGT,-124.4349,49.4864
1020,CYYD,-127.1866,54.8237
1021,CWRU,-127.9405,50.1117
1022,CWGW,-114.8861,49.7453
1023,CWSW,-114.8838,49.745
1024,CWSK,-123.1612,49.7832
1025,CZST,-129.9841,55.935
1026,CWUS,-119.6487,49.5625
1027,CYXT,-128.5775,54.4664
1028,CYAZ,-125.7666,49.0796
1029,CYVR,-123.1682,49.183
1030,CWJV,-119.1937,50.2233
1031,CWVV,-123.4591,48.5338
1032,CWLM,-123.3248,48.4133
1033,CYWH,-123.3867,48.4235
1034,CYYJ,-123.4328,48.6408
1035,CWYJ,-123.3047,48.4569
1036,CWWA,-123.1933,49.3471
1037,CWAE,-122.9547,50.129
1038,CWWK,-122.784,49.0181
1039,CYWL,-122.0656,52.1863
1040,MASA,120.3667,-2.55
1041,TUPJ,-64.543,18.4448
1042,LBWB,28.1813,43.4238
1043,LBBG,27.4833,42.5
1044,LBPL,24.5028,43.4514
1045,LBGO,25.7129,43.1514
1046,LBPG,24.714,42.2904
1047,LBPD,24.8,42.1333
1048,LBSF,23.4158,42.6955
1049,LBWN,27.9167,43.2
1050,LBIA,26.352,42.455
1051,DFOO,-4.3,11.1667
1052,DFFD,-1.5124,12.3532
1053,HBBA,29.3185,-3.324
1054,AAT,-120.5644,41.4914
1055,ACV,-124.1086,40.9781
1056,AUN,-121.0817,38.9548
1057,AVX,-118.4158,33.405
1058,BFL,-119.0542,35.4344
1059,DAG,-116.7858,34.8536
1060,BAB,-121.4366,39.1361
1061,BUO,-116.9667,33.9333
1062,BYS,-116.63,35.2805
1063,L35,-116.856,34.2638
1064,BIH,-118.3636,37.3731
1065,BLU,-120.7098,39.275
1066,BLH,-114.7169,33.6192
1067,L08,-116.321,33.259
1068,BUR,-118.3587,34.2007
1069,C83,-121.6244,37.8276
1070,CCB,-117.6874,34.1116
1071,CMA,-119.0944,34.2138
1072,CZZ,-116.4683,32.6261
1073,NXF,-117.4565,33.2856
1074,NFG,-117.3552,33.3011
1075,CRQ,-117.28,33.13
1076,O05,-121.2412,40.2824
1077,CIC,-121.8584,39.7954
1078,NID,-117.692,35.6855
1079,CNO,-117.6361,33.9753
1080,O22,-120.4146,38.0304
1081,CCR,-122.0526,37.9916
1082,AJO,-117.6024,33.8977
1083,CEC,-124.238,41.7837
1084,DLO,-119.2365,35.7456
1085,EDW,-117.8837,34.9054
1086,9L2,-117.8631,34.9908
1087,NJK,-115.6717,32.8292
1088,EMT,-118.035,34.086
1089,NZJ,-117.731,33.676
1090,EKA,-124.1603,40.8097
1091,L18,-117.2509,33.3542
1092,OAR,-121.7617,36.6815
1093,FOT,-124.1327,40.5539
1094,FAT,-119.7194,36.78
1095,FCH,-119.8203,36.7321
1096,FUL,-117.98,33.87
1097,GOO,-121.0031,39.224
1098,HAF,-122.4996,37.5136
1099,HJO,-119.6232,36.3114
1100,HHR,-118.3352,33.9228
1101,HWD,-122.1212,37.6588
1102,HMT,-117.022,33.734
1103,CVH,-121.4103,36.8933
1104,IPL,-115.5787,32.8342
1105,NRS,-117.11,32.5631
1106,IYK,-117.8295,35.6587
1107,JAQ,-120.7943,38.3742
1108,WJF,-118.2186,34.7411
1109,POC,-117.7818,34.0916
1110,WHP,-118.4134,34.2593
1111,NLC,-119.9521,36.333
1112,LHM,-121.3513,38.9092
1113,LVK,-121.8149,37.6931
1114,LPC,-120.4675,34.6656
1115,LGB,-118.1472,33.8118
1116,SLI,-118.052,33.79
1117,CQT,-118.2912,34.0235
1118,LAX,-118.3865,33.9382
1119,MAE,-120.1107,36.9849
1120,MMH,-118.8388,37.6241
1121,RIV,-117.25,33.9
1122,MYV,-121.5688,39.102
1123,MHR,-121.2972,38.5553
1124,MCE,-120.5179,37.286
1125,MER,-120.5682,37.3805
1126,NKX,-117.1366,32.8645
1127,MOD,-120.9544,37.6258
1128,NUQ,-122.049,37.4059
1129,MHV,-118.152,35.059
1130,SIY,-122.4682,41.7737
1131,MRY,-121.8488,36.5904
1132,MHS,-122.3171,41.3149
1133,MWS,-118.0667,34.2333
1134,F70,-117.1285,33.5742
1135,APC,-122.2804,38.2075
1136,EED,-114.6233,34.7664
1137,3A6,-118.5667,34.3667
1138,NZY,-117.2098,32.6922
1139,DVO,-122.5561,38.1436
1140,OAK,-122.2207,37.7213
1141,L52,-120.6224,35.1015
1142,OKB,-117.35,33.22
1143,ONT,-117.6012,34.056
1144,OVE,-121.62,39.49
1145,OXR,-119.2072,34.2008
1146,GXA,-117.6704,34.5666
1147,PMD,-118.0846,34.6294
1148,PSP,-116.5067,33.8297
1149,PAO,-122.1151,37.4611
1150,PRB,-120.6291,35.6694
1151,O69,-122.6053,38.2578
1152,PVF,-120.7533,38.7242
1153,PTV,-119.0627,36.0296
1154,NTD,-119.12,34.12
1155,87Q,-121.2847,35.6656
1156,RNM,-116.9152,33.0392
1157,RBL,-122.2536,40.1519
1158,RDD,-122.2934,40.509
1159,O32,-119.451,36.671
1160,RAL,-117.4451,33.9519
1161,SAC,-121.495,38.5069
1162,MCC,-121.4006,38.667
1163,SMF,-121.5908,38.6954
1164,SNS,-121.6093,36.6635
1165,CPU,-120.6482,38.1461
1166,SBD,-117.2349,34.0954
1167,SQL,-122.2483,37.5119
1168,NUC,-118.5885,33.0228
1169,SDB,-118.7253,34.7434
1170,SDM,-116.98,32.57
1171,SEE,-116.9724,32.8262
1172,SAN,-117.1845,32.7339
1173,MYF,-117.1396,32.8157
1174,SFO,-122.3749,37.619
1175,SJC,-121.9244,37.3594
1176,RHV,-121.82,37.33
1177,SBP,-120.6441,35.2381
1178,E16,-121.5968,37.0816
1179,NSI,-119.4582,33.2398
1180,SNA,-117.8682,33.6757
1181,SBA,-119.8436,34.4261
1182,SMX,-120.45,34.9
1183,SMO,-118.4471,34.021
1184,STS,-122.811,38.5037
1185,IZA,-120.0756,34.6068
1186,O87,-124.0667,40.0167
1187,TVL,-119.9953,38.8939
1188,SCK,-121.2383,37.8942
1189,SVE,-120.5727,40.3757
1190,TSP,-118.4392,35.135
1191,TRM,-116.1597,33.6267
1192,TOA,-118.3396,33.8034
1193,TCY,-121.4416,37.6889
1194,SUU,-121.9275,38.2627
1195,O86,-122.6937,40.9828
1196,TRK,-120.1396,39.32
1197,NXP,-116.1622,34.2962
1198,UKI,-123.2008,39.1258
1199,EDU,-121.7865,38.5315
1200,BAN,-119.52,38.3636
1201,VCB,-121.9575,38.3775
1202,VBG,-120.5768,34.7297
1203,XVW,-120.5783,34.7275
1204,VNY,-118.4892,34.2097
1205,VCV,-117.383,34.5975
1206,VIS,-119.3929,36.3187
1207,WVI,-121.79,36.9394
1208,O54,-122.9223,40.7473
1209,DWA,-121.8569,38.5794
1210,VDPP,104.8441,11.5466
1211,VDSR,103.8095,13.4075
1212,FKKU,10.3546,5.5369
1213,FKKO,13.7333,4.6
1214,FKKD,9.7195,4.0061
1215,FKKS,10.0667,5.45
1216,FKKE,10.7667,3.65
1217,FKKR,13.3701,9.3359
1218,FKKL,14.2574,10.4514
1219,FKKN,13.5592,7.357
1220,FKYS,11.5167,3.8333
1221,GVAC,-22.9489,16.7419
1222,GVBA,-22.8889,16.1365
1223,GVNP,-23.4935,14.9245
1224,GVSV,-25.0553,16.8332
1225,FEFG,22.8333,4.7333
1226,FEFF,18.5167,4.4
1227,FEGF,18.3088,7.3141
1228,FEFT,15.8,4.25
1229,FEFO,15.6378,5.9625
1230,FTTC,20.8443,13.847
1231,FTTY,19.1667,18.0
1232,FTTD,16.0714,8.6244
1233,FTTJ,15.034,12.1337
1234,FTTA,18.3744,9.1444
1235,SCMK,-73.7389,-43.895
1236,SCAP,-71.78,-43.62
1237,SCFA,-70.4408,-23.4503
1238,SCAR,-70.3358,-18.3514
1239,SCBA,-71.6939,-45.9131
1240,SCCF,-68.9078,-22.4953
1241,SCPQ,-73.7157,-42.3404
1242,SCTN,-72.6991,-42.9328
1243,SCCC,-71.6931,-46.5811
1244,SCCH,-72.0397,-36.5872
1245,SCHR,-72.585,-47.2442
1246,SCIE,-73.0622,-36.7783
1247,SCAT,-70.7792,-27.2612
1248,SCCY,-72.1061,-45.5942
1249,SCIC,-71.2333,-34.9667
1250,SCIP,-109.4272,-27.1606
1251,SCFT,-71.8489,-43.1892
1252,SCDA,-70.1813,-20.5352
1253,SCRM,-58.9867,-62.1908
1254,SCSE,-71.2,-29.9167
1255,SCKL,-70.85,-33.3311
1256,SCGE,-72.4254,-37.4017
1257,SCJO,-73.0608,-40.605
1258,SCFM,-70.3192,-53.2537
1259,SCAS,-72.6703,-45.3992
1260,SCTE,-73.0975,-41.4347
1261,SCNT,-72.5284,-51.6715
1262,SCGZ,-67.6263,-54.9311
1263,SCCI,-70.8386,-53.0053
1264,SCON,-73.6333,-43.1167
1265,SCRG,-70.7757,-34.1737
1266,SCIR,-78.9292,-33.6658
1267,SCEL,-70.7942,-33.3917
1268,SCTB,-70.53,-33.45
1269,SCSN,-71.6144,-33.6547
1270,SCTC,-72.6369,-38.77
1271,SCQP,-68.0273,-33.303
1272,SCVD,-73.0861,-39.65
1273,SCLL,-70.756,-28.5964
1274,SCVM,-71.4792,-32.9468
1275,SCRD,-71.583,-33.05
1276,ZWAK,80.2917,41.2625
1277,ZLAK,108.931,32.7081
1278,ZYAS,122.854,41.1053
1279,ZUBD,97.1083,30.5536
1280,ZBOW,109.997,40.56
1281,ZGBH,109.1,21.4833
1282,ZBAD,116.4106,39.5092
1283,ZBAA,116.587,40.0741
1284,ZGHA,112.8667,28.2333
1285,ZYCC,125.2167,43.9
1286,ZGCD,111.64,28.9189
1287,ZBCZ,113.126,36.2475
1288,ZSCG,119.779,31.9197
1289,ZYCY,120.435,41.5381
1290,ZUUU,104.0167,30.6667
1291,ZUTF,104.445,30.319
1292,ZUCK,106.48,29.52
1293,ZYTL,121.6333,38.9
1294,ZBDT,113.482,40.0603
1295,ZGDY,110.48,29.13
1296,ZBDS,109.8614,39.49
1297,ZLDH,94.8092,40.1611
1298,ZSFZ,119.2833,26.0833
1299,ZSGZ,115.0,25.8667
1300,ZUGH,104.329,30.948
1301,ZGGG,113.3008,23.3964
1302,ZGKL,110.3,25.3333
1303,ZUGY,106.7333,26.5833
1304,ZJHK,110.459,19.9349
1305,ZBLA,119.825,49.205
1306,ZBHD,114.425,36.526
1307,ZSHC,120.1667,30.2333
1308,ZYHB,126.58,46.02
1309,ZGHC,107.71,24.8
1310,ZSOF,117.2984,31.78
1311,ZYHE,127.3089,50.1716
1312,ZBHH,111.6833,40.8167
1313,ZWTN,79.9333,37.1333
1314,ZSSH,119.1233,33.79
1315,ZSTX,118.256,29.7333
1316,ZSLQ,121.429,28.562
1317,ZYJM,130.465,46.8434
1318,ZSJN,117.206,36.8555
1319,ZPJH,100.76,21.9739
1320,ZYJZ,121.062,41.1014
1321,ZSJJ,115.8011,29.4769
1322,ZUKD,101.73,30.15
1323,ZWKM,84.9527,45.4665
1324,ZWSH,75.9833,39.4667
1325,ZWKL,86.1289,41.6978
1326,ZPPP,102.6833,25.0167
1327,ZLLL,103.75,36.02
1328,ZULS,90.9,29.2944
1329,ZSLG,118.8736,34.5717
1330,ZPLJ,100.2467,26.6783
1331,ZHLY,112.388,34.7411
1332,ZULZ,105.393,28.8522
1333,ZBMZ,117.3333,49.565
1334,ZGMX,116.1167,24.3
1335,ZUMY,104.741,31.4281
1336,ZYMD,129.569,44.5241
1337,ZSCN,115.9167,28.6
1338,ZSNJ,118.8667,31.7333
1339,ZGNN,108.2167,22.6333
1340,ZSNT,120.85,32.0167
1341,ZHNY,112.615,32.9808
1342,ZSNB,121.4619,29.8267
1343,ZSQD,120.3333,36.0667
1344,ZBSH,119.731,39.9681
1345,ZYQQ,123.9167,47.3833
1346,ZSQZ,118.59,24.7964
1347,ZSJU,118.899,28.9658
1348,ZJSY,109.4123,18.3029
1349,ZSSS,121.3363,31.1979
1350,ZSPD,121.7667,31.1167
1351,ZGOW,116.6833,23.4
1352,ZYTX,123.4,41.8
1353,ZGSZ,114.1,22.55
1354,ZBSJ,114.6973,38.2807
1355,ZWTC,83.3408,46.6725
1356,ZBYN,112.55,37.7833
1357,ZBTJ,117.3462,39.1244
1358,ZMCK,106.8189,47.65
1359,ZMUB,106.7666,47.8431
1360,ZBUL,122.0083,46.1953
1361,ZWWW,87.4742,43.9071
1362,ZSWF,119.119,36.6467
1363,ZSWH,122.229,37.1871
1364,ZSWZ,120.852,27.9122
1365,ZHHH,114.13,30.62
1366,ZSWX,120.429,31.4944
1367,ZSWY,118.001,27.7019
1368,ZSAM,118.0833,24.4833
1369,ZLXY,108.7516,34.4471
1370,ZHXF,112.291,32.1506
1371,ZSXZ,117.555,34.0583
1372,ZLYA,109.5,36.6
1373,ZSYN,120.2017,33.425
1374,ZYYJ,129.451,42.8828
1375,ZSYT,121.372,37.4017
1376,ZUYB,104.545,28.8006
1377,ZHYC,111.441,30.671
1378,ZLIC,106.2,38.4667
1379,ZWYN,81.3303,43.9558
1380,ZSYW,120.032,29.3447
1381,ZLYL,109.731,38.2692
1382,ZBYC,111.0314,35.1164
1383,ZHCC,113.65,34.7167
1384,ZSZS,122.362,29.9342
1385,ZGSD,113.376,22.0064
1386,ZUZY,107.0007,27.5895
1387,QQY,-73.55,4.0667
1388,SKUC,-70.7369,7.0689
1389,SKAR,-75.7167,4.5
1390,SKBS,-77.3947,6.2029
1391,SKEJ,-73.8068,7.0243
1392,SKBQ,-74.7808,10.8896
1393,SKBO,-74.147,4.7016
1394,SKBG,-73.2,7.1
1395,SKBU,-76.9667,3.85
1396,SKCL,-76.3816,3.5432
1397,SKLC,-76.7164,7.812
1398,SKCG,-75.513,10.4424
1399,SKGO,-75.9557,4.7582
1400,SKCZ,-75.2831,9.3339
1401,SKCC,-72.5116,7.9276
1402,SKFL,-75.5333,1.6
1403,SKGI,-74.7967,4.2762
1404,SKGP,-77.8986,2.5701
1405,SKGY,-74.0649,4.8123
1406,SKIB,-75.15,4.4333
1407,SKIP,-77.6333,0.8167
1408,SKLT,-69.95,-4.1667
1409,SKMZ,-75.4647,5.0296
1410,SKQU,-74.8836,5.2126
1411,SKMD,-75.5905,6.22
1412,SKME,-74.635,4.2164
1413,SKMU,-70.0833,1.1167
1414,SKMR,-75.8523,8.8031
1415,SKNV,-75.3,2.9667
1416,SKOC,-73.3583,8.3151
1417,SKPS,-77.2667,1.4167
1418,SKPE,-75.7395,4.8127
1419,SKPP,-76.6093,2.4544
1420,SKPV,-81.3583,13.3569
1421,SKAS,-76.5008,0.5052
1422,SKPC,-67.5,6.1667
1423,SKPD,-67.9062,3.8535
1424,SKUI,-76.6167,5.7167
1425,SKRH,-72.926,11.5262
1426,SKRG,-75.4333,6.1333
1427,SKSP,-81.7112,12.5836
1428,SKSJ,-72.6394,2.5797
1429,SKSM,-74.2306,11.1196
1430,SKSV,-74.8,2.15
1431,SKSA,-71.8603,6.9547
1432,SKTM,-71.7603,6.4511
1433,SKTI,-74.6499,4.2448
1434,SKUL,-76.2351,4.0884
1435,SKCO,-78.75,1.8167
1436,SKVP,-73.2495,10.435
1437,SKVV,-73.6138,4.1679
1438,SKYP,-72.384,5.3191
1439,AFF,-104.8128,38.9697
1440,AKO,-103.222,40.1756
1441,ALS,-105.8614,37.4389
1442,ASE,-106.8689,39.2232
1443,0CO,-105.7639,39.7939
1444,BDU,-105.2258,40.0394
1445,BJC,-105.1172,39.9088
1446,BKF,-104.7517,39.7017
1447,AEJ,-106.1207,38.8142
1448,ITR,-102.2854,39.2425
1449,1V6,-105.1058,38.428
1450,CWN,-104.85,38.75
1451,CFO,-104.5376,39.7841
1452,COS,-104.7008,38.8058
1453,CRV,-105.589,40.055
1454,CEZ,-108.6281,37.303
1455,7BM,-106.2181,38.7825
1456,CAG,-107.5216,40.4952
1457,C99,-105.5533,39.8689
1458,RCV,-106.352,37.7138
1459,AJZ,-108.0636,38.7864
1460,APA,-104.85,39.57
1461,DEN,-104.6575,39.8328
1462,DRO,-107.7538,37.1515
1463,EGE,-106.9177,39.6426
1464,ABH,-104.3083,38.7578
1465,EIK,-105.048,40.0102
1466,FCS,-104.7566,38.6784
1467,FNL,-105.0113,40.4518
1468,FMM,-103.8041,40.334
1469,FTG,-104.5431,39.7852
1470,GNB,-105.9113,40.0904
1471,GJT,-108.54,39.1342
1472,GXY,-104.6332,40.4374
1473,GUC,-106.933,38.5339
1474,HDN,-107.22,40.48
1475,HEQ,-102.2727,40.5694
1476,20V,-106.369,40.0537
1477,LHX,-103.5122,38.0494
1478,LAA,-102.6881,38.07
1479,VTP,-105.1668,37.5007
1480,LXV,-106.3161,39.2281
1481,LIC,-103.6659,39.2748
1482,LMO,-105.163,40.1637
1483,FLY,-104.5699,38.9457
1484,EEO,-107.8859,40.0488
1485,MYP,-106.3168,38.484
1486,MTJ,-107.8975,38.505
1487,MNH,-104.6422,39.2231
1488,3MW,-106.75,40.45
1489,AIB,-108.5633,38.2388
1490,PSO,-107.056,37.2862
1491,PUB,-104.4983,38.29
1492,4V0,-108.7593,40.0956
1493,1NW,-103.8371,40.6319
1494,CCU,-106.153,39.475
1495,RIL,-107.7269,39.5263
1496,04V,-106.17,38.1
1497,ANK,-106.0486,38.5383
1498,SHM,-104.5167,38.8
1499,SPD,-102.6139,37.2833
1500,SBS,-106.8663,40.5162
1501,STK,-103.2648,40.6153
1502,5SM,-107.379,39.426
1503,TEX,-107.9085,37.9538
1504,TAD,-104.3407,37.2594
1505,33V,-106.2715,40.7503
1506,4V1,-104.7881,37.6941
1507,C07,-106.6992,40.3544
1508,4BM,-105.514,39.05
1509,CPW,-106.8,37.45
1510,2V5,-102.241,40.1003
1511,2V6,-102.7128,40.1046
1512,FMCV,44.4303,-12.1317
1513,FMMI,47.4788,-18.797
1514,FMNA,49.2918,-12.3494
1515,FMCZ,45.2828,-12.8056
1516,FMNM,46.35,-15.6667
1517,FMSM,48.3583,-21.2018
1518,FMCI,43.7664,-12.2981
1519,FMCH,43.2718,-11.5337
1520,FMNN,48.3148,-13.3121
1521,FMMS,49.8158,-17.0939
1522,FMEE,55.5286,-20.8925
1523,FMEP,55.4833,-21.3333
1524,FMMT,49.3925,-18.1095
1525,FMSD,46.9561,-25.0381
1526,FCBB,15.253,-4.2517
1527,FCBD,14.7667,-2.5333
1528,FCPD,12.7,-4.2
1529,FCOE,14.8,-0.883
1530,FCOG,15.85,-1.9
1531,FCOI,18.0667,1.6167
1532,FCOK,14.533,-0.083
1533,FZBN,16.55,-2.467
1534,FCOU,16.0379,1.616
1535,FCPP,11.8866,-4.816
1536,BDR,-73.1289,41.1583
1537,SNC,-72.5059,41.3839
1538,DXR,-73.48,41.37
1539,GON,-72.05,41.33
1540,BDL,-72.6825,41.9381
1541,HFD,-72.6494,41.7367
1542,MMK,-72.83,41.51
1543,HVN,-72.8868,41.2638
1544,OXC,-73.1354,41.4741
1545,IJD,-72.1836,41.7419
1546,NCAT,-158.119,-19.9678
1547,NCRG,-159.8167,-21.2
1548,NCMG,-157.9067,-21.896
1549,NCMH,-161.002,-10.3767
1550,NCMK,-157.3375,-20.1389
1551,NCMR,-157.703,-19.8425
1552,NCNS,-165.417,-11.55
1553,NCPK,-165.8454,-10.9153
1554,NCSW,-163.104,-13.245
1555,NCPL,-165.41,-11.56
1556,MRLN,-85.472,10.4207
1557,MRLB,-85.5444,10.5933
1558,MRLM,-83.022,9.958
1559,MROC,-84.2088,9.9939
1560,MRPV,-84.1398,9.957
1561,LDSB,16.6797,43.2857
1562,LDDU,18.27,42.5628
1563,LDLO,14.3931,44.5658
1564,LDOS,18.8102,45.4627
1565,LDPL,13.9319,44.8964
1566,LDRI,14.5703,45.2169
1567,LDSP,16.3011,43.5394
1568,LDZD,15.3628,44.0969
1569,LDZA,16.0567,45.7322
1570,MUPB,-82.5794,23.0328
1571,MUBY,-76.6214,20.3964
1572,MUCM,-77.8475,21.4203
1573,MUCL,-81.546,21.6164
1574,MUCF,-80.4142,22.15
1575,MUCC,-78.3284,22.461
1576,MUGM,-75.1333,19.9
1577,MUGT,-75.1583,20.0853
1578,MUHA,-82.4091,22.9892
1579,MUHG,-76.3151,20.7856
1580,MUVT,-76.95,20.95
1581,MUMZ,-77.1167,20.3333
1582,MUMO,-74.9222,20.6539
